Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
3914,SIA/AP/MIN/240443/2021,AP ANT MIN 11 2021 3629,M/s. Jai Prakash Power Ventures Limited (Proposed Ordinary Sand Mine in Chennampalli Sand Reach of Penna River),JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
3915,SIA/AP/MIN/72365/2018,AP/SRK/MIN/VIO/2013/118/312,M/s. Devinarayan Exporters Private Limited,MS DEVINARAYAN EXPORTERS PVT LTD,EC Granted,EC,
3918,SIA/AP/MIN/291411/2022,AP/WG/MIN/8/2021/3390,Sri P. Satyanarayana,SRI. P. SATYANARAYANA,EC Granted,EC,
3919,SIA/AP/MIN/421465/2023,AP MIN KDP 3 2023 4976,Chinnaputha Sand Reach-I,"JAIPRAKASH POWER VENTURES LIMITED, KADAPA",ADS by SEAC,EC,
3921,SIA/AP/MIN/240445/2021,AP ANT MIN 11 2021 3630,M/s. Jai Prakash Power Ventures Limited (Proposed Ordinary Sand Mine in Chilamakur Sand Reach of Chittravati River),JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
3922,SIA/AP/MIN/240654/2021,AP ANT MIN 11 2021 3637,M/s. Jai Prakash Power Ventures Limited (Proposed Ordinary Sand Mine in Dharmapuram Sand Reach of Penna River ),JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
3923,SIA/AP/MIN/276704/2022,AP  MIN PKM 06   2022 4355,M/s Veera Bhadra Mines and Minerals,GOVINDA ALLU,EC Granted,EC,
3924,SIA/AP/MIN/62862/2021,AP VZM VIO MIN 4 2021 3148,M/s Srinivasa Mines and Minerals,M/S. SRINIVASA MINES AND MINERALS,EC Granted,EC,
3925,SIA/AP/MIN/419618/2023,AP  EG MIN  2 2023 4942,M/s Sri Lakshmi Prasanna Stone Crusher,SRINIVASA GANNINA,EC Granted,EC,
3928,SIA/AP/MIN/260005/2022,AP MIN  PKM 03 2022  4018,M/s Bash Granites,BASH GRANITES,Delisted,EC,
3929,SIA/AP/MIN/281752/2022,AP  MIN PKM 7 2022 4454,Sri Yarramothu Ramu,RAMU YARRAMOTHU,EC Granted,EC,
3930,SIA/AP/MIN/400907/2022,AP  MIN  KDP 9 2022 4611,M/s Ashok Minerals,ASHOK MINERALS,EC Granted,EC,
3931,SIA/AP/MIN/422313/2023,AP MIN PKM 3 2023 4990,Sri K.Ranganayakalu (4.909 ha of Black Galaxy Granite),RANGANAYAKULU KUPPA,Deferred by SEAC,EC,
3932,SIA/AP/MIN/280182/2022,AP  MIN  KDP 6  2022 4425,JAMMALAMADUGU RIVER  SAND REACH,"JAIPRAKASH POWER VENTURES LIMITED, KADAPA",EC Granted,EC,
3934,SIA/AP/MIN/402853/2022,AP    MIN ANM 10 2022 4639,M/s. PLR Projects Private Limited,PLR PROJECTS PRIVATE LIMITED,EC Granted,EC,
3935,SIA/AP/MIN/421267/2023,AP MIN KNL  3 2023 4969,Smt V.Bhagya lakshmi,BHAGYA LAKSHMI VANGALA,EC Granted,EC,
3936,SIA/AP/MIN/240672/2021,AP ANT MIN 11 2021 3640,M/s. Jai Prakash Power Ventures Limited (Proposed Ordinary Sand Mine in Chinthakayamandha Sand Reach of Chittravati River ),JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
3937,SIA/AP/MIN/243555/2021,AP WG  MIN 12  2021 3750,Usulumarru - 3 Sand Reach,JP POWER VENTURES LTD W.G.DT,EC Granted,EC,
3938,SIA/AP/MIN/243548/2021,AP WG MIN 12  2021 3731,Pandalaparru Sand Reach,JP POWER VENTURES LTD W.G.DT,EC Granted,EC,
3939,SIA/AP/MIN/280160/2022,AP  MIN  CTR 6  2022 4417,Sri Pavan Kumar Reddy Talamanchi,PAVAN KUMAR TALAMANCHI,EC Granted,EC,
3940,SIA/AP/MIN/280191/2022,AP  MIN  VSP 6  2022 4421,M/s. SRC Infra Developers Pvt. Ltd.,SRC INFRA DEVELOPERS PRIVATE LIMITED,EC Granted,EC,
3941,SIA/AP/MIN/260340/2022,AP MIN  SKLM  03 2022  4031,Mining of Colour Granite,NITESH POTHINA,EC Granted,EC,
3944,SIA/AP/MIN/291323/2022,AP/VZM/MIN/11/2020/2339,Ms Divya Anjaneya Stone Crusher. Prop. Sri A. Koteswara Rao,M/S. DIVYANJANEYA STONE CRUSHER,Deferred by SEAC,EC,
3945,SIA/AP/MIN/420430/2023,/AP/MIN/KKD/VIO/09/2022/4628,Ravibabu V.S PeddiReddi,SIDHVI INFRASTRUCTURE PROJECTS LIMITED,Deferred by SEAC,EC,
3947,SIA/AP/MIN/242029/2021,AP EG  MIN 11 2021 3686,VEMAGIRI-KADIYAPULANKA/2021-16 SAND REACH,JP POWER VENTURES LTD,EC Granted,EC,
3948,SIA/AP/MIN/283420/2022,AP  MIN CTR 7 2022 4484,Sri S. Mohan,SRINIVASAN MOHAN,EC Granted,EC,
3949,SIA/AP/MIN/403710/2022,AP KDP MIN 6 2021  3251,M/s VPR Mining Infrastructure Private Limited,M/S VPR MINING INFRASTRUCTURE PVT. LIMITED,EC Granted,EC,
3950,SIA/AP/MIN/405353/2022,AP CTR MIN 11 2022 4692,Sri S. Ramdoss – 1.797 Ha,SENTHILNATHAN RAMDOSS,EC Granted,EC,
3952,SIA/AP/MIN/70398/2017,,M/s. Lakshmi Granites,M/S LAKSHMI GRANITES,Delisted,EC,
3954,SIA/AP/MIN/33789/2019,AP SKM MIN 03 2019 872,ASSISTANT DIRECTOR OF MINES AND GEOLOGY SRIKAKULAM,ASSISTANT DIRECTOR OF MINES AND GEOLOGY SRIKAKULAM,EC Granted,EC,
3959,SIA/AP/MIN/27054/2018,AP SKM MIN VIO 09 2017 438,M/s. Karunai Granites Pvt. Ltd.,MS KARUNAI GRANITES PVT LTD,EC Granted,EC,
3960,SIA/AP/MIN/240696/2021,AP ANT MIN 11 2021 3646,M/s. Jai Prakash Power Ventures Limited (Proposed Ordinary Sand Mine in Santhebidanur Sand Reach of Penna River ),JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
3968,SIA/AP/MIN/88015/2018,AP NLR MIN 12 2018 770,M/s. Bohang Crystal Stone Technology Private Limited,M/S BOHANG CRYSTAL STONE TECHNOLOGY PRIVATE LIMITED,Delisted,EC,
3969,SIA/AP/MIN/179414/2020,AP ANT MIN 10 2020 2266,Sri K.T.Lal Swamy,SRI K.T.LAL SWAMY,EC Granted,EC,
3971,SIA/AP/MIN/243138/2021,AP GNT MIN 12  2021 3694,Attalurivaripalem 5 Sand Reach,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
3972,SIA/AP/MIN/243150/2021,AP GNT MIN 12  2021 3698,Bommuvanipalem-11,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
3973,SIA/AP/IND/243185/2021,AP KDP IND  12  2021 3727,Barite beneficiation plant by dry process with a throughput of 20000 TPA  by Ramadas Minerals Pvt Ltd,RAMADAS MINERALS PVT LTD,EC Granted,EC,
3974,SIA/AP/MIN/240693/2021,AP ANT MIN 11 2021 3642,M/s. Jai Prakash Power Ventures Limited (Rachumarri Sand Reach-3 of Hagari River),JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
3976,SIA/AP/MIN/243441/2021,AP KRI MIN 12  2021 3709,Ganitathkur 2 Sand Reach,M/S JAI    PRAKASH   POWER   VENTURES LIMITED,EC Granted,EC,
3977,SIA/AP/MIN/279092/2022,AP  MIN  GNT 6  2022 4405,M/s Viswanadha Stone Crusher (3.970 Hectares of Lime  Kankar/Lime Stone (Minor) Mine),VISWANATHA STONE CRUSHER,EC Granted,EC,
3978,SIA/AP/MIN/280339/2022,AP  MIN  VZM 6  2022 4424,Ms Sri Nidhitha Minerals,NARA HARI NATHA TATIGOTLA,EC Granted,EC,
3980,SIA/AP/MIN/412823/2023,AP NTR MIN 1 2023 4826,Vemullapalli - 1 Sand Reach,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
3981,SIA/AP/MIN/197779/2021,AP  GNT  MIN  2  2021 2866,sri siva sai stones (Venna Sailaja),SIVA SAI STONES,EC Granted,EC,
3986,SIA/AP/MIN/78737/2021,AP/CTR/MIN/6/2021/3249,Sri E. Hemanth Kumar,SRI. E. HEMANTH KUMAR,EC Granted,EC,
