Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
76,SIA/BR/MIN/31581/2015,SIA/1(a)/31/2015,Brick Clay Mining Project of M/s Sangam Marka  Bricks,OTHERS,Delisted,EC,
79,SIA/BR/MIN/66265/2017,SIA/1(a)/569/18,Sand Mining Project Jugdi Sand Ghat on Barnar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
80,SIA/BR/MIN/66278/2017,,Sand Mining Project at Raksha Oriya Sand Ghat on Jhanjhi River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
85,SIA/BR/MIN/133565/2019,,"Proposed Brick Earth Mining Project of Area 3.12 Acres or 1.26 Hectare for M/S VIP Bricks Company at Village- Madhopur, Tehsil- Bakhtiyarpur, P.S + Anchal- Bakhtiyarpur, District- Patna, State- Bihar.",M/S VIPBRICKSCOMPANY,Delisted,EC,
88,SIA/BR/MIS/256899/2022,SIA/8(a)/1911/2022,Winsome Realtors,WINSOME REALTORS,EC Granted,EC,
97,SIA/BR/NCP/63065/2017,,"Proposed Construction of Flyover (4 Lane carriageway) connecting Mithapur Flyover to Bhikhari Thakur (Yarpur) Flyover via             R. Block Junction in Patna Town, Bihar",BIHAR RAJYA PUL NIRMAN NIGAM LIMITED,Delisted,EC,
98,SIA/BR/NCP/30736/2017,SIA/8(b)/604/19,Sai City and Assortia Commercial Complex,SRI ANU ANAND CONSTRUCTION PVT. LTD,EC Granted,EC,
99,SIA/BR/MIN/66266/2017,SIA/1(a)/562/18,Sand mining Project at Pratappur sand ghat on river Kiul,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
100,SIA/BR/MIN/66270/2017,,Sand Mining Project at Liptawa Sand Ghat on Barnar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
105,SIA/BR/MIN/148853/2020,,"Brick Earth Mauza- Baijal Tetaria, P.O- Buniyadganj, P.S- Muffasil, District- Gaya(Bihar)",M/S DBC ENTERPRISES.,Delisted,EC,
115,SIA/BR/MIN/33417/2019,,Hamzapur  Sand Ghat on Ganga River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
116,SIA/BR/MIN/33571/2019,,Mohanpur Sand Ghat on Badua River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
122,SIA/BR/MIN/150196/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA HARDIYA AREA 10.67 AC,Delisted,EC,
125,SIA/BR/MIN/35799/2019,,"Mauza- Malahi Diyara, P.O + P.S + Block: Barh, District- Patna, State - Bihar",MS PRADHAN BRICKS,Pending at PP due to eds,EC,
126,SIA/BR/MIS/251819/2022,SIA/8(a)/1853/2022,Proposed Commercial cum Residential Building “Umeed Nagar Township” by Umeed Builder & Constructor Pvt. Ltd.,UMEED BUILDER & CONSTRUCTOR PVT. LTD.,EC Granted,EC,
127,SIA/BR/MIN/66113/2017,SIA/1(a)/593/18,Sand Mining Project at Jaljoga Sand Mining Ghat,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
131,SIA/BR/NCP/79747/2018,SIA/8(a)/601/18,"EC for Proposed EC for Govt. Dental College and Hospital, Village Paithna, Rahui taluka, Nalanda in Bihar","BIHAR MEDICAL SERVICES & INFRASTRUCTURE CORPORATION LTD.,",EC Granted,EC,
133,SIA/BR/MIN/30328/2015,3441,Brick Clay Mining Project- Balmiki Int Udyog,BALMIKI INT UDYOG,Delisted,EC,
134,SIA/BR/MIN/143960/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA CHHATAUNI AREA 7.87 AC,Delisted,EC,
135,SIA/BR/MIN/144018/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA SANTOKH BISHUNPUR AREA 9.70 AC,Delisted,EC,
137,SIA/BR/MIN/200052/2021,,M/s N.K. Int Udyog,N.K. INT UDYOG,Delisted,EC,
140,SIA/BR/MIN/59829/2016,SIA/1(a)/350/16,"THAIBAI (1.8 HA.), KHAUHA (1.3HA.), MANIYA (11.7 HA.)
AND RANADHI (8.3 HA.) GHATS OF BADHUA RIVER
TEHSIL TARAPUR AND SANGRAMPUR
DISTRICT MUNGER, BIHAR
M.L. AREA 23.10 HA.,",NM FOOD PRODUCT PVT LTD,EC Granted,EC,
141,SIA/BR/MIN/31505/2015,SIA/1(a)/21/2015,BRICK CLAY MINING - R.K BRICKS- B2,R K BRICKS,Delisted,EC,
143,SIA/BR/MIN/136820/2020,,"BRICK EARTH MINING PROJECT FOR M/S. A X BRICKS, MAUZA- BRINDAVAN, THAWE, DISTRICT- GOPALGANJ, AREA- 3.42 Ac, 1.38 Ha","M/S. A X BRICKS, PROP- AMIR ALAM, MAUZA-NASIR CHHAPRA",Delisted,EC,
144,SIA/BR/MIN/136832/2020,,M/S S R CHIMNEY UDYOG,M/S S R CHIMNEY UDYOG,Delisted,EC,
145,SIA/BR/MIN/167200/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA RAHIYAR KAUNCHI,BSCPL INFRASTRUCTURE LTD MAZUA RAHIYAR KUANCHI,Delisted,EC,
148,SIA/BR/MIN/129442/2019,,"Brick Earth Mining Project of Area 1.51 Hectare Or 3.73 Acre M/s Star Int Bhatta at Vill : Tenua, Mauza- Kurari, P.S- Karamchat Block- Rampur, District- Kaimur, State- Bihar",MS STAR INT BHATTA,Delisted,EC,
150,SIA/BR/MIS/64655/2017,SIA/8(a)/464/17,"Venus Paradise, Residential Building Project by Venus Start Construction Pvt. Ltd.",VENUS STAR CONSTRUCTION PVT LTD,EC Granted,EC,
152,SIA/BR/MIS/195643/2021,,Commercial cum residential project of Mundeshwari Multicon Pvt. Ltd at Usri Sarari Danapur Patna,MUNDESHWARI MULTICOM PVT. LTD.,Delisted,EC,
153,SIA/BR/INFRA2/416750/2023,SIA/8(a)/2310/2023,WINSOME ICON (Commercial Cum Residential Building project of M/s Winsome Realtors),WINSOME REALTORS,EC Granted,EC,
154,SIA/BR/MIN/48816/2016,,"Amsari (Dumrao) Ghat (52447.5 TPA), Area
2.59 ha, in District- Buxar (Bihar)",MS KATYAYNI CONTRACTORS PVT LTD,Delisted,EC,
155,SIA/BR/MIN/71315/2017,,"Sand Mining project at Kusapi sand Ghat on Buddh River, anchal-Tekari Dist-Gaya Bihar",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
158,SIA/BR/MIN/144329/2020,,"Brick Earth Mining Project at Mauza- Konar, P.O- Garatol, P.S- Phulparas, District- Madhubani (Bihar)",M/S- MITHILA INT UDYGOG,Delisted,EC,
161,SIA/BR/MIN/31421/2015,SIA/1(a)/16/2015,Soni Int Udyog,REYAJ AHMAD,Delisted,EC,
162,SIA/BR/MIN/31461/2015,SIA/1(a)/17/2015,India Int Udyog,RAVIN KUMAR RAI,Delisted,EC,
163,SIA/BR/MIN/138840/2020,,"Brick Earth Mining Project at Village- Simra, P.O- Simra, P.S+Anchal - Jhanjharpur, District- Madhubani(Bihar)",M/S- SACHIN INT UDYOG,Delisted,EC,
179,SIA/BR/MIN/132912/2019,,Pradhan Int Bhatta Udyog,PRADHAN INT BHATTA UDYOG,Delisted,EC,
180,SIA/BR/MIS/170829/2020,SIA/8(a)/1238/2020,Sai Creative Enclave at Patna,SHREE OM SAI & SATYARISHI,EC Granted,EC,
182,SIA/BR/MIN/70063/2017,,Proposed Sand Mining Project Dhirabigha Sand Ghat on Morhar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
188,SIA/BR/MIN/144846/2020,,BRICK EARTH MINING PROJECT FOR M/S JAY BRICKS WORKS MAUZA JAGARNATHPUR HATHAURI BOCHAHAN MUZAFFARPUR AREA 2.83 Ac,M/S JAY BRICKS WORKS PROP SHASHI BHUSHAN KUMAR,Delisted,EC,
191,SIA/BR/MIN/144772/2020,,m/s ss eat udyog,M/S SS EAT UDYOG,Delisted,EC,
192,SIA/BR/MIS/256376/2022,SIA/8(a)/1912/2022,BD Crystal (Project of M/s Ashtha Homes Pvt. Ltd.),ASTHA HOMES PRIVATE LIMITED,EC Granted,EC,
197,SIA/BR/MIN/135481/2020,,"Proposed Brick Earth Mining Project of Area 1.22 Hectare or 3.01Acre M/s Neyaz Bricks Industries at Mauza + P.O- Jawkatia, P.S: Majhaulia, District- West Champaran, State - Bihar",M/S NEYAZ BRICKS INDUSTRIES,Delisted,EC,
198,SIA/BR/MIN/129867/2019,,Sand Mining Project at  Gmhariya  Sand Ghat (4.70 Ha.) on Baghmati riverbed in Sitamarhi district of Bihar,NAVEENKUMAR SITAMARHI,Delisted,EC,
202,SIA/BR/MIN/60663/2016,SIA/1(a)/383/16,"Sand mining project, at Katesar ghat",BROADSON COMODITIES PVT LTD,EC Granted,EC,
205,SIA/BR/MIN/64473/2017,SIA/1(a)/496/17,Sand mining Project at Moratal ghat on Mohana river,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
206,SIA/BR/MIN/128706/2019,,"Proposed Brick Earth Mining Project of Area 3.06 Acres or 1.24 Hectare M/s Devi Int Udyog at Mauza- Nasirpur, P.O: Mohammadpur, P.S+ Block- Bikram, District- Patna, State - Bihar",MS DEVI INT UDYOG,Delisted,EC,
211,SIA/BR/MIN/31828/2015,,,BHAIRAV RAI,Delisted,EC,
213,SIA/BR/MIN/30922/2019,SIA/1(a)/548/18,Garhi Bisanpur Sand Ghat Mining Project of Area 24.0 Ha District Lakhisarai Bihar on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
215,SIA/BR/MIN/136524/2020,,"BRICK EARTH MINING PROJECT FOR M/S AMAN BRICKS MAZUA GORGAON KORHA KATIHAR AREA 2.33 Ac, 0.94 Ha",M/S AMAN BRICKS PROP MD AMIR HUSSAIN,Delisted,EC,
216,SIA/BR/MIN/60870/2016,SIA/1(a)/403/16,Sand Mining Project at Marachi Ghat on river Ganga,BROADSON COMODITIES PVT LTD,EC Granted,EC,
220,SIA/BR/IND/19027/2016,,Balmukund Concast Ltd. (Expansion Project),BALMUKUND CONCAST LIMITED,Delisted,EC,
223,SIA/BR/MIN/71451/2017,,"Stone Mining Project at Mauja- Pachar, Anchal- Rafiganj, District-Aurangabad (Bihar)",K.P.S. STRUCTURE MAKERS PVT. LTD,Delisted,EC,
229,SIA/BR/MIS/270570/2022,SIA/8(a)/2030/2022,Proposed Commercial and Residential Building “Lotus Plaza” by Nutan Construction,NUTAN CONSTRUCTIONS,EC Granted,EC,
248,SIA/BR/MIN/32580/2015,SIA/1(a)/55/2015,Brick Kiln Mining Project,NATIONAL BRICKS FIELD,Delisted,EC,
249,SIA/BR/MIN/33778/2019,,Proposed Sand Mining Project of Area 4.82 Ha at Ahirauli Ghat on Ganga River of District-Buxar of State-Bihar,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Pending at PP due to eds,EC,
263,SIA/BR/MIN/133383/2019,,"Brick Earth Mining Project atVillage- Bhithi Sahabuddin, P.O- Bhithi Sahabuddin, P.S- Baniyapur, District- Saran (Bihar)",M/S A-ANAND INT UDYOG,Delisted,EC,
264,SIA/BR/MIN/154271/2020,,Brick Clay Mining,M/S BSCPL INFRASTRUCTURE LTD.,Delisted,EC,
273,SIA/BR/MIN/134368/2019,,"Brick Earth Mining Project at Mauza- Marhauli, P.O- Kharhatand, P.S– Simri, District- Buxar (Bihar)",M/S- JANTA BRICKS,Delisted,EC,
275,SIA/BR/MIN/140900/2020,,"Proposed Brick Earth Mining Project of Area 1.79 Hectare Or 4.43 Acre M/S Alok  Int Udyog  at  Mauza-  Piparpanti,  P.S-  Mainatand,  Block-    Mainatand, District-West  Champaran, State - Bihar",M/S ALOK INT UDYOG,Delisted,EC,
276,SIA/BR/MIN/141069/2020,,"Mathurapur (Khasra/Plot(s) No. 1538, 1181 & 32) soil brick mining project.",M/S ATITHI BRICKS (A.S.P. MARKA),Delisted,EC,
281,SIA/BR/MIN/132799/2019,,"Report of Brick Earth Mining Project of Area 3.03 Acres or 1.23 Hectare for M/s P.N.T Bricks at Vill/Mauza- Risaura, P.O-Risaura, P.S + Block- Maharajganj, District- Siwan, State- Bihar",M/S P.N.T BRICKS,Delisted,EC,
282,SIA/BR/MIN/136024/2020,,"BRICK EARTH MINING PROJECT FOR M/S. DIVYA SHAKTI INT UDYOG, MAUZA- KARASA, CIRCLE- BIKRAM, DISTRICT- PATNA, AREA- 2.59 Ac, 1.05 Ha","M/S. DIVYA SHAKTI INT UDYOG, PROP-MUKESH KUMAR SINHA",Delisted,EC,
